,,,407.999976915E-9,97.599998116E-3,,,,,407.999976915E-9,5.07999992,
,,,411.999991456E-9,94.399996102E-3,,,,,411.999991456E-9,5.07999992,
,,,415.999977577E-9,93.599997461E-3,,,,,415.999977577E-9,5.07999992,
,,,419.999992118E-9,99.999994040E-3,,,,,419.999992118E-9,5.07999992,
,,,423.999978238E-9,101.5999988E-3,,,,,423.999978238E-9,5.07999992,
,,,427.999992780E-9,101.5999988E-3,,,,,427.999992780E-9,5.07999992,
,,,431.999978900E-9,96.799999475E-3,,,,,431.999978900E-9,5.07999992,
,,,435.999993442E-9,98.399996758E-3,,,,,435.999993442E-9,5.07999992,
,,,439.999979562E-9,103.9999947E-3,,,,,439.999979562E-9,5.07999992,
,,,443.999994104E-9,105.5999994E-3,,,,,443.999994104E-9,5.07999992,
,,,447.999980224E-9,107.9999954E-3,,,,,447.999980224E-9,5.07999992,
,,,451.999994766E-9,105.5999994E-3,,,,,451.999994766E-9,5.07999992,
,,,455.999980886E-9,103.9999947E-3,,,,,455.999980886E-9,5.07999992,
,,,459.999995428E-9,108.7999940E-3,,,,,459.999995428E-9,5.07999992,
,,,463.999981548E-9,109.6000001E-3,,,,,463.999981548E-9,5.07999992,
,,,467.999996090E-9,110.3999987E-3,,,,,467.999996090E-9,5.07999992,
,,,471.999982210E-9,107.1999967E-3,,,,,471.999982210E-9,5.07999992,
,,,475.999996752E-9,107.9999954E-3,,,,,475.999996752E-9,5.07999992,
,,,479.999982872E-9,110.3999987E-3,,,,,479.999982872E-9,5.07999992,
,,,483.999997414E-9,111.9999960E-3,,,,,483.999997414E-9,5.07999992,
,,,487.999955112E-9,112.7999946E-3,,,,,487.999955112E-9,5.07999992,
,,,491.999969654E-9,111.9999960E-3,,,,,491.999969654E-9,5.07999992,
,,,495.999984196E-9,111.1999974E-3,,,,,495.999984196E-9,5.07999992,
,,,499.999998738E-9,114.3999994E-3,,,,,499.999998738E-9,5.07999992,
,,,503.999956436E-9,114.3999994E-3,,,,,503.999956436E-9,5.07999992,
,,,507.999970978E-9,114.3999994E-3,,,,,507.999970978E-9,5.07999992,
,,,511.999985520E-9,115.1999980E-3,,,,,511.999985520E-9,5.07999992,
,,,516.000000061E-9,114.3999994E-3,,,,,516.000000061E-9,5.07999992,
,,,519.999957760E-9,117.5999939E-3,,,,,519.999957760E-9,5.07999992,
,,,523.999972302E-9,118.4000000E-3,,,,,523.999972302E-9,5.07999992,
,,,527.999986843E-9,115.9999967E-3,,,,,527.999986843E-9,5.07999992,
,,,532.000001385E-9,117.5999939E-3,,,,,532.000001385E-9,5.07999992,
,,,535.999959084E-9,117.5999939E-3,,,,,535.999959084E-9,5.07999992,
,,,539.999973626E-9,119.9999973E-3,,,,,539.999973626E-9,5.07999992,
,,,543.999988167E-9,118.4000000E-3,,,,,543.999988167E-9,5.07999992,
,,,548.000002709E-9,117.5999939E-3,,,,,548.000002709E-9,5.07999992,
,,,551.999960408E-9,119.1999987E-3,,,,,551.999960408E-9,5.07999992,
,,,555.999974949E-9,120.7999960E-3,,,,,555.999974949E-9,5.07999992,
,,,559.999989491E-9,119.9999973E-3,,,,,559.999989491E-9,5.07999992,
,,,564.000004033E-9,121.5999946E-3,,,,,564.000004033E-9,5.07999992,
,,,567.999961731E-9,120.7999960E-3,,,,,567.999961731E-9,5.07999992,
,,,571.999976273E-9,120.7999960E-3,,,,,571.999976273E-9,5.07999992,
,,,575.999990815E-9,121.5999946E-3,,,,,575.999990815E-9,5.07999992,
,,,580.000005357E-9,123.1999993E-3,,,,,580.000005357E-9,5.07999992,
,,,583.999963055E-9,123.1999993E-3,,,,,583.999963055E-9,5.07999992,
,,,587.999977597E-9,120.7999960E-3,,,,,587.999977597E-9,5.07999992,
,,,591.999992139E-9,123.1999993E-3,,,,,591.999992139E-9,5.07999992,
,,,596.000006681E-9,123.9999980E-3,,,,,596.000006681E-9,5.07999992,
,,,599.999964379E-9,123.9999980E-3,,,,,599.999964379E-9,5.07999992,
,,,603.999978921E-9,123.9999980E-3,,,,,603.999978921E-9,5.07999992,
,,,607.999993463E-9,123.9999980E-3,,,,,607.999993463E-9,5.07999992,
,,,611.999951161E-9,124.7999966E-3,,,,,611.999951161E-9,5.07999992,
,,,615.999965703E-9,125.5999953E-3,,,,,615.999965703E-9,5.07999992,
,,,619.999980245E-9,126.3999939E-3,,,,,619.999980245E-9,5.07999992,
,,,623.999994787E-9,125.5999953E-3,,,,,623.999994787E-9,5.07999992,
,,,627.999952485E-9,124.7999966E-3,,,,,627.999952485E-9,5.07999992,
,,,631.999967027E-9,127.1999925E-3,,,,,631.999967027E-9,5.07999992,
,,,635.999981569E-9,127.9999912E-3,,,,,635.999981569E-9,5.07999992,
,,,639.999996110E-9,127.9999912E-3,,,,,639.999996110E-9,5.07999992,
,,,643.999953809E-9,127.9999912E-3,,,,,643.999953809E-9,5.07999992,
,,,647.999968351E-9,126.3999939E-3,,,,,647.999968351E-9,5.07999992,
,,,651.999982892E-9,127.9999912E-3,,,,,651.999982892E-9,5.07999992,
,,,655.999997434E-9,128.7999898E-3,,,,,655.999997434E-9,5.07999992,
,,,659.999955133E-9,129.6000034E-3,,,,,659.999955133E-9,5.07999992,
,,,663.999969674E-9,129.6000034E-3,,,,,663.999969674E-9,5.07999992,
,,,667.999984216E-9,129.6000034E-3,,,,,667.999984216E-9,5.07999992,
,,,671.999998758E-9,129.6000034E-3,,,,,671.999998758E-9,5.07999992,
,,,675.999956457E-9,130.4000020E-3,,,,,675.999956457E-9,5.07999992,
,,,679.999970998E-9,130.4000020E-3,,,,,679.999970998E-9,5.07999992,
,,,683.999985540E-9,130.4000020E-3,,,,,683.999985540E-9,5.07999992,
,,,688.000000082E-9,130.4000020E-3,,,,,688.000000082E-9,5.07999992,
,,,691.999957780E-9,129.6000034E-3,,,,,691.999957780E-9,5.07999992,
,,,695.999972322E-9,131.2000006E-3,,,,,695.999972322E-9,5.07999992,
,,,699.999986864E-9,131.2000006E-3,,,,,699.999986864E-9,5.07999992,
,,,704.000001406E-9,131.2000006E-3,,,,,704.000001406E-9,5.07999992,
,,,707.999959104E-9,131.2000006E-3,,,,,707.999959104E-9,5.07999992,
,,,711.999973646E-9,131.2000006E-3,,,,,711.999973646E-9,5.07999992,
,,,715.999988188E-9,131.2000006E-3,,,,,715.999988188E-9,5.07999992,
,,,720.000002730E-9,131.2000006E-3,,,,,720.000002730E-9,5.07999992,
,,,723.999960428E-9,130.4000020E-3,,,,,723.999960428E-9,5.07999992,
,,,727.999974970E-9,130.4000020E-3,,,,,727.999974970E-9,5.07999992,
,,,731.999989512E-9,131.2000006E-3,,,,,731.999989512E-9,5.07999992,
,,,735.999947210E-9,130.4000020E-3,,,,,735.999947210E-9,5.07999992,
,,,739.999961752E-9,131.2000006E-3,,,,,739.999961752E-9,5.07999992,
,,,743.999976294E-9,130.4000020E-3,,,,,743.999976294E-9,5.07999992,
,,,747.999990836E-9,131.2000006E-3,,,,,747.999990836E-9,5.07999992,
,,,751.999948534E-9,131.9999993E-3,,,,,751.999948534E-9,5.07999992,
,,,755.999963076E-9,131.2000006E-3,,,,,755.999963076E-9,5.07999992,
,,,759.999977618E-9,132.7999979E-3,,,,,759.999977618E-9,5.07999992,
,,,763.999992159E-9,131.9999993E-3,,,,,763.999992159E-9,5.07999992,
,,,767.999949858E-9,131.9999993E-3,,,,,767.999949858E-9,5.07999992,
,,,771.999964400E-9,132.7999979E-3,,,,,771.999964400E-9,5.03999996,
,,,775.999978941E-9,132.7999979E-3,,,,,775.999978941E-9,5.07999992,
,,,779.999993483E-9,133.5999966E-3,,,,,779.999993483E-9,5.03999996,
,,,783.999951182E-9,132.7999979E-3,,,,,783.999951182E-9,5.03999996,
,,,787.999965723E-9,132.7999979E-3,,,,,787.999965723E-9,5.03999996,
,,,791.999980265E-9,133.5999966E-3,,,,,791.999980265E-9,5.03999996,
,,,795.999994807E-9,132.7999979E-3,,,,,795.999994807E-9,5.03999996,
,,,799.999952505E-9,133.5999966E-3,,,,,799.999952505E-9,5.03999996,
,,,803.999967047E-9,132.7999979E-3,,,,,803.999967047E-9,5.03999996,
,,,807.999981589E-9,133.5999966E-3,,,,,807.999981589E-9,5.03999996,
,,,811.999996131E-9,134.3999952E-3,,,,,811.999996131E-9,5.03999996,
,,,815.999953829E-9,134.3999952E-3,,,,,815.999953829E-9,5.07999992,
,,,819.999968371E-9,134.3999952E-3,,,,,819.999968371E-9,5.07999992,
,,,823.999982913E-9,134.3999952E-3,,,,,823.999982913E-9,5.03999996,
,,,827.999997455E-9,133.5999966E-3,,,,,827.999997455E-9,5.07999992,
,,,831.999955153E-9,134.3999952E-3,,,,,831.999955153E-9,5.07999992,
,,,835.999969695E-9,135.1999938E-3,,,,,835.999969695E-9,5.03999996,
,,,839.999984237E-9,135.9999925E-3,,,,,839.999984237E-9,5.03999996,
,,,843.999998779E-9,135.1999938E-3,,,,,843.999998779E-9,5.03999996,
,,,847.999956477E-9,134.3999952E-3,,,,,847.999956477E-9,5.03999996,
,,,851.999971019E-9,135.1999938E-3,,,,,851.999971019E-9,5.03999996,
,,,855.999985561E-9,135.9999925E-3,,,,,855.999985561E-9,5.03999996,
,,,860.000000102E-9,135.9999925E-3,,,,,860.000000102E-9,5.03999996,
,,,863.999957801E-9,135.9999925E-3,,,,,863.999957801E-9,5.03999996,
,,,867.999972343E-9,135.1999938E-3,,,,,867.999972343E-9,5.03999996,
,,,871.999986884E-9,135.9999925E-3,,,,,871.999986884E-9,5.03999996,
,,,875.999944583E-9,135.9999925E-3,,,,,875.999944583E-9,5.03999996,
,,,879.999959125E-9,136.7999911E-3,,,,,879.999959125E-9,5.03999996,
,,,883.999973667E-9,135.9999925E-3,,,,,883.999973667E-9,5.03999996,
,,,887.999988208E-9,135.9999925E-3,,,,,887.999988208E-9,5.03999996,
,,,891.999945907E-9,135.9999925E-3,,,,,891.999945907E-9,5.03999996,
,,,895.999960449E-9,135.9999925E-3,,,,,895.999960449E-9,5.03999996,
,,,899.999974990E-9,136.7999911E-3,,,,,899.999974990E-9,5.03999996,
,,,903.999989532E-9,135.9999925E-3,,,,,903.999989532E-9,5.03999996,
,,,907.999947231E-9,136.7999911E-3,,,,,907.999947231E-9,5.03999996,
,,,911.999961772E-9,136.7999911E-3,,,,,911.999961772E-9,5.03999996,
,,,915.999976314E-9,136.7999911E-3,,,,,915.999976314E-9,5.03999996,
,,,919.999990856E-9,136.7999911E-3,,,,,919.999990856E-9,5.03999996,
,,,923.999948554E-9,136.7999911E-3,,,,,923.999948554E-9,5.03999996,
,,,927.999963096E-9,136.7999911E-3,,,,,927.999963096E-9,5.03999996,
,,,931.999977638E-9,137.5999898E-3,,,,,931.999977638E-9,5.03999996,
,,,935.999992180E-9,137.5999898E-3,,,,,935.999992180E-9,5.03999996,
,,,939.999949878E-9,137.5999898E-3,,,,,939.999949878E-9,5.03999996,
,,,943.999964420E-9,137.5999898E-3,,,,,943.999964420E-9,5.03999996,
,,,947.999978962E-9,136.7999911E-3,,,,,947.999978962E-9,5.03999996,
,,,951.999993504E-9,137.5999898E-3,,,,,951.999993504E-9,5.03999996,
,,,956.000008046E-9,137.5999898E-3,,,,,956.000008046E-9,5.03999996,
,,,959.999965744E-9,137.5999898E-3,,,,,959.999965744E-9,5.03999996,
,,,963.999923442E-9,137.5999898E-3,,,,,963.999923442E-9,5.03999996,
,,,967.999994828E-9,137.5999898E-3,,,,,967.999994828E-9,5.03999996,
,,,971.999952526E-9,137.5999898E-3,,,,,971.999952526E-9,5.03999996,
,,,976.000023911E-9,137.5999898E-3,,,,,976.000023911E-9,5.03999996,
,,,979.999981610E-9,137.5999898E-3,,,,,979.999981610E-9,5.03999996,
,,,983.999939308E-9,137.5999898E-3,,,,,983.999939308E-9,5.03999996,
,,,988.000010693E-9,137.5999898E-3,,,,,988.000010693E-9,5.03999996,
,,,991.999968392E-9,138.4000033E-3,,,,,991.999968392E-9,5.03999996,
,,,995.999926090E-9,137.5999898E-3,,,,,995.999926090E-9,5.03999996,
,,,1.000000E-6,137.5999898E-3,,,,,1.000000E-6,5.03999996,
,,,1.0040000E-6,138.4000033E-3,,,,,1.0040000E-6,5.03999996,
,,,1.0079999E-6,137.5999898E-3,,,,,1.0079999E-6,5.03999996,
,,,1.0120000E-6,137.5999898E-3,,,,,1.0120000E-6,5.03999996,
,,,1.0159999E-6,137.5999898E-3,,,,,1.0159999E-6,5.03999996,
,,,1.0200000E-6,138.4000033E-3,,,,,1.0200000E-6,5.03999996,
,,,1.0240000E-6,139.2000020E-3,,,,,1.0240000E-6,5.03999996,
,,,1.0279999E-6,139.2000020E-3,,,,,1.0279999E-6,5.03999996,
,,,1.0320000E-6,138.4000033E-3,,,,,1.0320000E-6,5.03999996,
,,,1.0360000E-6,139.2000020E-3,,,,,1.0360000E-6,5.03999996,
,,,1.0399999E-6,139.2000020E-3,,,,,1.0399999E-6,5.03999996,
,,,1.0440000E-6,139.2000020E-3,,,,,1.0440000E-6,5.03999996,
,,,1.0479999E-6,139.2000020E-3,,,,,1.0479999E-6,5.03999996,
,,,1.0520000E-6,138.4000033E-3,,,,,1.0520000E-6,5.03999996,
,,,1.0560000E-6,139.2000020E-3,,,,,1.0560000E-6,5.03999996,
,,,1.0599999E-6,140.0000006E-3,,,,,1.0599999E-6,5.03999996,
,,,1.0640000E-6,139.2000020E-3,,,,,1.0640000E-6,5.03999996,
,,,1.0680000E-6,139.2000020E-3,,,,,1.0680000E-6,5.03999996,
,,,1.0719999E-6,139.2000020E-3,,,,,1.0719999E-6,5.03999996,
,,,1.0760000E-6,139.2000020E-3,,,,,1.0760000E-6,5.03999996,
,,,1.0799999E-6,140.0000006E-3,,,,,1.0799999E-6,5.03999996,
,,,1.0840000E-6,140.0000006E-3,,,,,1.0840000E-6,5.03999996,
,,,1.0880000E-6,139.2000020E-3,,,,,1.0880000E-6,5.03999996,
,,,1.0919999E-6,139.2000020E-3,,,,,1.0919999E-6,5.03999996,
,,,1.0960000E-6,140.0000006E-3,,,,,1.0960000E-6,5.03999996,
,,,1.1000000E-6,140.0000006E-3,,,,,1.1000000E-6,5.03999996,
,,,1.1039999E-6,140.0000006E-3,,,,,1.1039999E-6,5.03999996,
,,,1.1080000E-6,139.2000020E-3,,,,,1.1080000E-6,5.03999996,
,,,1.1119999E-6,139.2000020E-3,,,,,1.1119999E-6,5.03999996,
,,,1.1160000E-6,140.0000006E-3,,,,,1.1160000E-6,5.03999996,
,,,1.1200000E-6,139.2000020E-3,,,,,1.1200000E-6,5.03999996,
,,,1.1239999E-6,140.0000006E-3,,,,,1.1239999E-6,5.03999996,
,,,1.1280000E-6,140.0000006E-3,,,,,1.1280000E-6,5.03999996,
,,,1.1320000E-6,140.0000006E-3,,,,,1.1320000E-6,5.03999996,
,,,1.1359999E-6,140.0000006E-3,,,,,1.1359999E-6,5.03999996,
,,,1.1400000E-6,140.7999992E-3,,,,,1.1400000E-6,5.07999992,
