Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1189
Lower Discriminator:,15
Calibration Coefficients:,3.343101301520494E-5,1.1002692132116734,0.06407733492919378
Calibration Channels:,29,458,591
Calibration Energies:,32.0,511.0,662.0
Elapsed Real Time:,1801.62
Elapsed Live Time:,1800.0
Start Time:,November 12, 2024, 09:31:45
End Time:,November 12, 2024, 10:01:47
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,439,478,4713,-1069,2,515

Channel Data:
Channel,Energy,Counts
0,0.06407733492919378,0
1,1.1643799791538825,0
2,2.2647494854046015,0
3,3.3651858536813513,0
4,4.465689083984131,0
5,5.566259176312941,0
6,6.666896130667782,0
7,7.7675999470486525,0
8,8.868370625455553,0
9,9.969208165888485,0
10,11.070112568347447,1
11,12.171083832832439,0
12,13.272121959343464,0
13,14.373226947880518,0
14,15.4743987984436,0
15,16.575637511032713,1
16,17.67694308564786,6
17,18.778315522289038,151
18,19.87975482095624,168
19,20.98126098164948,196
20,22.082834004368742,185
21,23.18447388911404,167
22,24.286180635885366,175
23,25.387954244682724,189
24,26.489794715506115,210
25,27.591702048355533,181
26,28.693676243230982,173
27,29.79571730013246,176
28,30.89782521905997,219
29,32.00000000001351,167
30,33.10224164299308,186
31,34.20455014799868,197
32,35.306925515030315,189
33,36.40936774408797,212
34,37.51187683517167,203
35,38.61445278828138,224
36,39.71709560341714,198
37,40.819805280578926,229
38,41.92258181976674,224
39,43.02542522098058,233
40,44.12833548422046,242
41,45.23131260948636,276
42,46.3343565967783,240
43,47.437467446096264,263
44,48.54064515744026,281
45,49.64388973081029,270
46,50.747201166206345,298
47,51.850579463628435,287
48,52.95402462307655,353
49,54.057536644550694,350
50,55.16111552805088,387
51,56.264761273577086,412
52,57.368473881129326,420
53,58.47225335070759,444
54,59.57609968231189,452
55,60.680012875942225,431
56,61.78399293159859,483
57,62.88803984928098,476
58,63.9921536289894,494
59,65.09633427072386,560
60,66.20058177448433,579
61,67.30489614027084,612
62,68.4092773680834,590
63,69.51372545792196,673
64,70.61824040978657,644
65,71.72282222367721,668
66,72.82747089959388,673
67,73.93218643753657,662
68,75.0369688375053,648
69,76.14181809950004,678
70,77.24673422352083,746
71,78.35171720956765,640
72,79.4567670576405,622
73,80.56188376773937,634
74,81.66706733986429,638
75,82.77231777401524,575
76,83.8776350701922,647
77,84.98301922839521,601
78,86.08847024862422,637
79,87.19398813087928,626
80,88.29957287516038,617
81,89.4052244814675,594
82,90.51094294980065,546
83,91.61672828015983,595
84,92.72258047254505,582
85,93.82849952695629,585
86,94.93448544339357,553
87,96.04053822185686,557
88,97.14665786234619,555
89,98.25284436486156,565
90,99.35909772940296,575
91,100.46541795597038,572
92,101.57180504456385,570
93,102.67825899518333,592
94,103.78477980782884,579
95,104.8913674825004,566
96,105.99802201919798,537
97,107.10474341792157,573
98,108.21153167867121,574
99,109.31838680144688,559
100,110.42530878624858,552
101,111.53229763307631,578
102,112.63935334193008,561
103,113.74647591280987,548
104,114.85366534571568,554
105,115.96092164064754,583
106,117.0682447976054,561
107,118.17563481658932,569
108,119.28309169759926,586
109,120.39061544063524,530
110,121.49820604569724,557
111,122.60586351278528,553
112,123.71358784189934,549
113,124.82137903303945,549
114,125.92923708620557,563
115,127.03716200139772,534
116,128.14515377861588,564
117,129.2532124178601,540
118,130.36133791913036,503
119,131.4695302824266,546
120,132.57778950774892,522
121,133.68611559509725,557
122,134.79450854447163,574
123,135.90296835587202,494
124,137.01149502929846,489
125,138.12008856475092,516
126,139.22874896222942,521
127,140.33747622173394,505
128,141.4462703432645,553
129,142.55513132682108,550
130,143.66405917240368,494
131,144.77305388001233,546
132,145.882115449647,512
133,146.9912438813077,498
134,148.10043917499445,539
135,149.20970133070722,503
136,150.319030348446,517
137,151.42842622821084,545
138,152.53788897000166,527
139,153.64741857381856,545
140,154.75701503966147,505
141,155.8666783675304,486
142,156.97640855742537,524
143,158.0862056093464,515
144,159.19606952329343,533
145,160.30600029926651,502
146,161.4159979372656,536
147,162.52606243729073,508
148,163.6361937993419,545
149,164.74639202341908,527
150,165.8566571095223,535
151,166.96698905765155,550
152,168.07738786780683,549
153,169.18785353998814,584
154,170.2983860741955,561
155,171.40898547042886,519
156,172.51965172868825,572
157,173.63038484897368,560
158,174.74118483128512,499
159,175.85205167562265,584
160,176.96298538198616,511
161,178.07398595037571,546
162,179.1850533807913,550
163,180.2961876732329,550
164,181.40738882770057,520
165,182.51865684419425,543
166,183.62999172271395,497
167,184.7413934632597,540
168,185.85286206583146,516
169,186.96439753042927,483
170,188.0759998570531,527
171,189.18766904570293,523
172,190.29940509637885,445
173,191.41120800908075,459
174,192.52307778380867,458
175,193.63501442056267,454
176,194.74701791934268,450
177,195.8590882801487,412
178,196.9712255029808,430
179,198.08342958783888,423
180,199.19570053472302,393
181,200.3080383436332,387
182,201.42044301456937,359
183,202.53291454753162,352
184,203.64545294251985,385
185,204.75805819953413,324
186,205.87073031857446,333
187,206.9834692996408,314
188,208.0962751427332,342
189,209.2091478478516,301
190,210.32208741499602,324
191,211.4350938441665,308
192,212.548167135363,275
193,213.6613072885855,298
194,214.77451430383405,283
195,215.88778818110865,279
196,217.00112892040926,318
197,218.11453652173591,268
198,219.2280109850886,302
199,220.3415523104673,284
200,221.45516049787204,286
201,222.56883554730283,269
202,223.68257745875962,277
203,224.79638623224247,282
204,225.91026186775133,271
205,227.0242043652862,250
206,228.13821372484713,271
207,229.2522899464341,263
208,230.3664330300471,236
209,231.4806429756861,251
210,232.59491978335114,244
211,233.70926345304218,256
212,234.8236739847593,263
213,235.93815137850243,241
214,237.0526956342716,230
215,238.1673067520668,266
216,239.28198473188803,247
217,240.39672957373529,260
218,241.5115412776086,232
219,242.6264198435079,271
220,243.74136527143324,210
221,244.85637756138462,242
222,245.97145671336204,237
223,247.0866027273655,242
224,248.20181560339495,229
225,249.31709534145045,241
226,250.43244194153198,219
227,251.54785540363955,213
228,252.66333572777313,214
229,253.77888291393273,225
230,254.89449696211838,201
231,256.0101778723301,213
232,257.1259256445678,197
233,258.24174027883157,201
234,259.35762177512134,207
235,260.4735701334372,202
236,261.589585353779,199
