Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1189
Lower Discriminator:,15
Calibration Coefficients:,3.343101301520494E-5,1.1002692132116734,0.06407733492919378
Calibration Channels:,29,458,591
Calibration Energies:,32.0,511.0,662.0
Elapsed Real Time:,1801.14
Elapsed Live Time:,1800.0
Start Time:,November 12, 2024, 10:05:28
End Time:,November 12, 2024, 10:35:29
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,439,478,1808,266,8,511

Channel Data:
Channel,Energy,Counts
237,262.7056674361469,155
238,263.8218163805407,163
239,264.93803218696064,143
240,266.0543148554066,156
241,267.1706643858786,176
242,268.2870807783766,147
243,269.40356403290065,137
244,270.5201141494507,133
245,271.63673112802684,147
246,272.753414968629,150
247,273.87016567125715,145
248,274.98698323591134,142
249,276.1038676625916,140
250,277.2208189512979,113
251,278.33783710203016,135
252,279.4549221147885,129
253,280.5720739895728,131
254,281.6892927263832,137
255,282.8065783252196,135
256,283.92393078608205,155
257,285.04135010897056,129
258,286.15883629388503,111
259,287.2763893408256,113
260,288.39400924979213,118
261,289.51169602078477,113
262,290.62944965380336,122
263,291.74727014884803,125
264,292.8651575059187,110
265,293.9831117250154,122
266,295.1011328061382,106
267,296.21922074928693,105
268,297.33737555446174,111
269,298.45559722166263,102
270,299.5738857508895,105
271,300.6922411421424,106
272,301.81066339542133,92
273,302.9291525107263,105
274,304.04770848805725,103
275,305.16633132741424,108
276,306.2850210287973,109
277,307.4037775922064,96
278,308.5226010176415,101
279,309.64149130510265,99
280,310.7604484545898,99
281,311.879472466103,99
282,312.99856333964226,96
283,314.1177210752075,108
284,315.2369456727988,100
285,316.35623713241614,91
286,317.4755954540595,93
287,318.59502063772885,105
288,319.7145126834243,103
289,320.83407159114574,100
290,321.9536973608932,91
291,323.0733899926667,78
292,324.19314948646627,87
293,325.31297584229185,120
294,326.43286906014345,96
295,327.55282914002106,108
296,328.67285608192475,87
297,329.7929498858544,80
298,330.9131105518101,82
299,332.0333380797919,84
300,333.1536324697997,80
301,334.2739937218335,72
302,335.39442183589335,76
303,336.5149168119792,86
304,337.6354786500911,76
305,338.75610735022906,88
306,339.87680291239303,75
307,340.997565336583,89
308,342.11839462279903,68
309,343.2392907710411,97
310,344.36025378130915,70
311,345.4812836536032,91
312,346.6023803879234,71
313,347.72354398426955,81
314,348.8447744426418,78
315,349.96607176304,78
316,351.0874359454643,69
317,352.20886698991455,84
318,353.3303648963909,81
319,354.45192966489327,79
320,355.57356129542165,65
321,356.69525978797606,90
322,357.81702514255653,75
323,358.938857359163,60
324,360.06075643779553,73
325,361.18272237845406,52
326,362.30475518113866,67
327,363.4268548458492,71
328,364.54902137258586,66
329,365.67125476134856,58
330,366.79355501213723,72
331,367.915922124952,59
332,369.03835609979274,69
333,370.1608569366595,66
334,371.2834246355523,67
335,372.4060591964712,69
336,373.52876061941606,63
337,374.65152890438696,60
338,375.7743640513839,69
339,376.8972660604069,54
340,378.0202349314559,52
341,379.1432706645309,51
342,380.26637325963196,62
343,381.389542716759,66
344,382.51277903591216,64
345,383.6360822170913,57
346,384.7594522602965,58
347,385.88288916552773,61
348,387.0063929327849,65
349,388.12996356206816,53
350,389.25360105337745,62
351,390.3773054067128,50
352,391.50107662207415,72
353,392.62491469946156,55
354,393.748819638875,60
355,394.8727914403144,58
356,395.9968301037799,61
357,397.12093562927146,72
358,398.245108016789,47
359,399.36934726633257,70
360,400.49365337790215,59
361,401.6180263514978,53
362,402.7424661871195,64
363,403.86697288476716,55
364,404.9915464444409,71
365,406.11618686614065,45
366,407.24089414986645,64
367,408.36566829561826,49
368,409.49050930339615,59
369,410.6154171732,53
370,411.7403919050299,58
371,412.86543349888586,48
372,413.9905419547678,53
373,415.11571727267585,64
374,416.24095945260984,52
375,417.3662684945699,54
376,418.49164439855605,60
377,419.61708716456815,54
378,420.7425967926063,39
379,421.8681732826705,51
380,422.9938166347607,66
381,424.11952684887694,53
382,425.24530392501924,43
383,426.37114786318756,49
384,427.4970586633819,52
385,428.6230363256022,45
386,429.74908084984855,42
387,430.875192236121,39
388,432.00137048441945,36
389,433.12761559474393,69
390,434.2539275670945,50
391,435.38030640147105,42
392,436.50675209787363,45
393,437.63326465630223,59
394,438.75984407675685,41
395,439.88649035923754,53
396,441.01320350374425,60
397,442.139983510277,57
398,443.2668303788357,47
399,444.39374410942054,51
400,445.5207247020313,49
401,446.6477721566682,39
402,447.7748864733311,48
403,448.90206765202,56
404,450.02931569273494,54
405,451.1566305954759,49
406,452.2840123602429,51
407,453.411460987036,55
408,454.538976475855,47
409,455.6665588267001,48
410,456.79420803957123,52
411,457.9219241144684,46
412,459.0497070513916,49
413,460.1775568503408,47
414,461.30547351131605,38
415,462.43345703431737,40
416,463.56150741934465,48
417,464.689624666398,44
418,465.8178087754774,41
419,466.94605974658276,38
420,468.0743775797142,52
421,469.2027622748716,47
422,470.3312138320551,44
423,471.4597322512646,54
424,472.5883175325002,47
425,473.7169696757618,41
426,474.84568868104935,53
427,475.97447454836305,52
428,477.1033272777027,38
429,478.2322468690684,47
430,479.3612333224601,56
431,480.4902866378779,45
432,481.6194068153217,34
433,482.7485938547915,55
434,483.8778477562874,46
435,485.0071685198093,33
436,486.1365561453572,62
437,487.2660106329311,56
438,488.3955319825311,41
439,489.5251201941571,40
440,490.65477526780916,45
441,491.78449720348726,59
442,492.91428600119133,48
443,494.04414166092147,40
444,495.1740641826776,53
445,496.3040535664598,53
446,497.43410981226805,54
447,498.5642329201023,44
448,499.6944228899626,54
449,500.8246797218489,44
450,501.95500341576127,39
451,503.0853939716996,34
452,504.215851389664,43
453,505.34637566965444,41
454,506.47696681167093,48
455,507.6076248157134,48
456,508.7383496817819,48
457,509.8691414098765,47
458,510.99999999999704,49
459,512.1309254521436,59
460,513.2619177663163,55
461,514.3929769425149,34
462,515.5241029807396,37
463,516.6552958809904,41
464,517.7865556432671,62
465,518.9178822675699,44
466,520.0492757538989,36
467,521.1807361022536,38
468,522.3122633126346,45
469,523.4438573850415,43
470,524.5755183194744,53
471,525.7072461159333,34
472,526.8390407744184,47
473,527.9709022949295,54
474,529.1028306774666,35
475,530.2348259220296,51
476,531.3668880286187,42
477,532.4990169972339,36
478,533.6312128278751,31
479,534.7634755205423,42
480,535.8958050752356,37
481,537.0282014919549,45
482,538.1606647707001,37
483,539.2931949114716,50
484,540.4257919142689,48
485,541.5584557790924,44
486,542.6911865059417,44
487,543.8239840948172,42
488,544.9568485457187,42
489,546.0897798586462,34
490,547.2227780335998,38
491,548.3558430705795,36
492,549.488974969585,38
493,550.6221737306167,55
494,551.7554393536743,51
495,552.8887718387581,45
496,554.0221711858678,35
497,555.1556373950036,54
498,556.2891704661654,43
499,557.4227703993532,33
500,558.556437194567,34
501,559.690170851807,36
502,560.8239713710728,46
503,561.9578387523649,36
504,563.0917729956828,40
505,564.2257741010269,36
506,565.3598420683969,49
507,566.493976897793,52
508,567.628178589215,31
509,568.7624471426633,35
510,569.8967825581374,38
511,571.0311848356376,52
512,572.1656539751638,42
513,573.300189976716,45
514,574.4347928402943,52
515,575.5694625658986,38
516,576.704199153529,42
517,577.8390026031853,49
518,578.9738729148678,27
519,580.1088100885762,49
520,581.2438141243107,39
521,582.3788850220711,38
522,583.5140227818578,52
523,584.6492274036702,35
