Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1189
Lower Discriminator:,15
Calibration Coefficients:,3.343101301520494E-5,1.1002692132116734,0.06407733492919378
Calibration Channels:,29,458,591
Calibration Energies:,32.0,511.0,662.0
Elapsed Real Time:,3001.93
Elapsed Live Time:,3000.0
Start Time:,November 12, 2024, 12:55:04
End Time:,November 12, 2024, 01:45:06
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,439,478,2955,234,4,511

Channel Data:
Channel,Energy,Counts
0,0.06407733492919378,0
1,1.1643799791538825,0
2,2.2647494854046015,0
3,3.3651858536813513,0
4,4.465689083984131,0
5,5.566259176312941,0
6,6.666896130667782,0
7,7.7675999470486525,0
8,8.868370625455553,0
9,9.969208165888485,0
10,11.070112568347447,0
11,12.171083832832439,0
12,13.272121959343464,0
13,14.373226947880518,0
14,15.4743987984436,0
15,16.575637511032713,1
16,17.67694308564786,17
17,18.778315522289038,182
18,19.87975482095624,210
19,20.98126098164948,204
20,22.082834004368742,255
21,23.18447388911404,218
22,24.286180635885366,273
23,25.387954244682724,249
24,26.489794715506115,228
25,27.591702048355533,210
26,28.693676243230982,235
27,29.79571730013246,252
28,30.89782521905997,232
29,32.00000000001351,255
30,33.10224164299308,248
31,34.20455014799868,259
32,35.306925515030315,276
33,36.40936774408797,266
34,37.51187683517167,267
35,38.61445278828138,273
36,39.71709560341714,304
37,40.819805280578926,306
38,41.92258181976674,326
39,43.02542522098058,321
40,44.12833548422046,345
41,45.23131260948636,348
42,46.3343565967783,394
43,47.437467446096264,363
44,48.54064515744026,390
45,49.64388973081029,363
46,50.747201166206345,421
47,51.850579463628435,466
48,52.95402462307655,453
49,54.057536644550694,486
50,55.16111552805088,551
51,56.264761273577086,548
52,57.368473881129326,642
53,58.47225335070759,618
54,59.57609968231189,668
55,60.680012875942225,674
56,61.78399293159859,679
57,62.88803984928098,732
58,63.9921536289894,721
59,65.09633427072386,831
60,66.20058177448433,856
61,67.30489614027084,789
62,68.4092773680834,885
63,69.51372545792196,896
64,70.61824040978657,933
65,71.72282222367721,962
66,72.82747089959388,980
67,73.93218643753657,977
68,75.0369688375053,1020
69,76.14181809950004,1044
70,77.24673422352083,1022
71,78.35171720956765,970
72,79.4567670576405,945
73,80.56188376773937,974
74,81.66706733986429,941
75,82.77231777401524,923
76,83.8776350701922,904
77,84.98301922839521,862
78,86.08847024862422,901
79,87.19398813087928,896
80,88.29957287516038,878
81,89.4052244814675,930
82,90.51094294980065,915
83,91.61672828015983,834
84,92.72258047254505,847
85,93.82849952695629,809
86,94.93448544339357,824
87,96.04053822185686,805
88,97.14665786234619,838
89,98.25284436486156,804
90,99.35909772940296,803
91,100.46541795597038,798
92,101.57180504456385,815
93,102.67825899518333,784
94,103.78477980782884,778
95,104.8913674825004,808
96,105.99802201919798,804
97,107.10474341792157,761
98,108.21153167867121,787
99,109.31838680144688,779
100,110.42530878624858,782
101,111.53229763307631,819
102,112.63935334193008,766
103,113.74647591280987,810
104,114.85366534571568,829
105,115.96092164064754,844
106,117.0682447976054,754
107,118.17563481658932,798
108,119.28309169759926,772
109,120.39061544063524,799
110,121.49820604569724,758
111,122.60586351278528,737
112,123.71358784189934,719
113,124.82137903303945,742
114,125.92923708620557,734
115,127.03716200139772,694
116,128.14515377861588,749
117,129.2532124178601,723
118,130.36133791913036,707
119,131.4695302824266,747
120,132.57778950774892,734
121,133.68611559509725,723
122,134.79450854447163,747
123,135.90296835587202,680
124,137.01149502929846,694
125,138.12008856475092,699
126,139.22874896222942,694
127,140.33747622173394,710
128,141.4462703432645,698
129,142.55513132682108,675
130,143.66405917240368,678
131,144.77305388001233,689
132,145.882115449647,736
133,146.9912438813077,663
134,148.10043917499445,715
135,149.20970133070722,696
136,150.319030348446,722
137,151.42842622821084,707
138,152.53788897000166,717
139,153.64741857381856,627
140,154.75701503966147,638
141,155.8666783675304,674
142,156.97640855742537,681
143,158.0862056093464,636
144,159.19606952329343,653
145,160.30600029926651,715
146,161.4159979372656,701
147,162.52606243729073,673
148,163.6361937993419,652
149,164.74639202341908,689
150,165.8566571095223,694
151,166.96698905765155,687
152,168.07738786780683,691
153,169.18785353998814,734
154,170.2983860741955,638
155,171.40898547042886,632
156,172.51965172868825,690
157,173.63038484897368,649
158,174.74118483128512,697
159,175.85205167562265,650
160,176.96298538198616,621
161,178.07398595037571,582
162,179.1850533807913,647
163,180.2961876732329,623
164,181.40738882770057,616
165,182.51865684419425,656
166,183.62999172271395,596
167,184.7413934632597,597
168,185.85286206583146,562
169,186.96439753042927,611
170,188.0759998570531,586
171,189.18766904570293,572
172,190.29940509637885,608
173,191.41120800908075,524
174,192.52307778380867,496
175,193.63501442056267,539
176,194.74701791934268,477
177,195.8590882801487,514
178,196.9712255029808,517
179,198.08342958783888,498
180,199.19570053472302,494
181,200.3080383436332,452
182,201.42044301456937,445
183,202.53291454753162,446
184,203.64545294251985,395
185,204.75805819953413,428
186,205.87073031857446,420
187,206.9834692996408,428
188,208.0962751427332,406
189,209.2091478478516,378
190,210.32208741499602,396
191,211.4350938441665,374
192,212.548167135363,367
193,213.6613072885855,386
194,214.77451430383405,380
195,215.88778818110865,343
196,217.00112892040926,341
197,218.11453652173591,384
198,219.2280109850886,352
199,220.3415523104673,376
200,221.45516049787204,366
201,222.56883554730283,347
202,223.68257745875962,313
203,224.79638623224247,368
204,225.91026186775133,339
205,227.0242043652862,327
206,228.13821372484713,324
207,229.2522899464341,319
208,230.3664330300471,347
209,231.4806429756861,316
210,232.59491978335114,318
211,233.70926345304218,307
212,234.8236739847593,331
213,235.93815137850243,295
214,237.0526956342716,273
215,238.1673067520668,282
216,239.28198473188803,284
217,240.39672957373529,292
218,241.5115412776086,295
219,242.6264198435079,264
220,243.74136527143324,299
221,244.85637756138462,284
222,245.97145671336204,265
223,247.0866027273655,229
224,248.20181560339495,256
225,249.31709534145045,245
226,250.43244194153198,252
227,251.54785540363955,247
228,252.66333572777313,244
229,253.77888291393273,217
230,254.89449696211838,255
231,256.0101778723301,198
232,257.1259256445678,221
233,258.24174027883157,218
234,259.35762177512134,250
235,260.4735701334372,233
236,261.589585353779,223
