Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1259
Lower Discriminator:,16
Calibration Coefficients:,7.668123610152595E-5,1.120964649950157,0.5528717122991001
Calibration Channels:,28,568,442
Calibration Energies:,32.0,662.0,511.0
Elapsed Real Time:,6604.13
Elapsed Live Time:,6600.0
Start Time:,November 13, 2024, 02:05:32
End Time:,November 13, 2024, 03:55:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
130,147.5741890959353,1398
131,148.71516754850796,1329
132,149.85629936355284,1360
133,150.99758454106987,1336
134,152.13902308105915,1387
135,153.2806149835206,1359
136,154.42236024845428,1343
137,155.56425887586016,1327
138,156.70631086573823,1308
139,157.84851621808852,1295
140,158.990874932911,1265
141,160.13338701020567,1253
142,161.27605244997258,1210
143,162.4188712522117,1293
144,163.56184341692295,1289
145,164.70496894410647,1284
146,165.84824783376217,1217
147,166.99168008589007,1209
148,168.13526570049018,1181
149,169.27900467756245,1210
150,170.42289701710698,1305
151,171.56694271912372,1136
152,172.71114178361262,1171
153,173.85549421057374,1167
154,175.00000000000708,1175
155,176.1446591519126,1144
156,177.28947166629032,1124
157,178.4344375431403,1150
158,179.5795567824624,1172
159,180.72482938425676,1112
160,181.87025534852327,1116
161,183.01583467526203,1064
162,184.161567364473,1061
163,185.30745341615614,1043
164,186.4534928303115,1099
165,187.59968560693906,1044
166,188.74603174603882,1069
167,189.89253124761078,1080
168,191.03918411165498,1042
169,192.1859903381713,1024
170,193.33294992715992,1017
171,194.48006287862069,1008
172,195.62732919255365,1002
173,196.77474886895885,986
174,197.92232190783622,1002
175,199.0700483091858,1012
176,200.2179280730076,977
177,201.3659611993016,979
178,202.5141476880678,960
179,203.66248753930623,1019
180,204.8109807530168,948
181,205.95962732919963,936
182,207.10842726785464,960
183,208.25738056898183,957
184,209.40648723258127,950
185,210.5557472586529,976
186,211.7051606471967,944
187,212.85472739821273,974
188,214.00444751170096,925
189,215.15432098766138,1006
190,216.30434782609404,978
191,217.45452802699887,936
192,218.60486159037592,921
193,219.75534851622515,1048
194,220.90598880454658,925
195,222.05678245534025,1003
196,223.20772946860612,993
197,224.35882984434417,1057
198,225.51008358255442,1133
199,226.66149068323688,1175
200,227.81305114639156,1164
201,228.96476497201843,1221
202,230.1166321601175,1186
203,231.26865271068877,1213
204,232.42082662373227,1292
205,233.57315389924793,1261
206,234.7256345372358,1306
207,235.8782685376959,1266
208,237.0310559006282,1327
209,238.1839966260327,1375
210,239.3370907139094,1294
211,240.49033816425828,1346
212,241.64373897707938,1349
213,242.79729315237267,1364
214,243.9510006901382,1293
215,245.10486159037592,1288
216,246.2588758530858,1198
217,247.41304347826795,1202
218,248.56736446592228,1171
219,249.72183881604877,1228
220,250.8764665286475,1118
221,252.03124760371844,1107
222,253.18618204126156,1053
223,254.34126984127693,1004
224,255.49651100376445,949
225,256.6519055287242,862
226,257.8074534161562,888
227,258.9631546660603,807
228,260.1190092784367,804
229,261.2750172532852,817
230,262.431178590606,698
231,263.5874932903989,722
232,264.7439613526641,657
233,265.90058277740144,594
234,267.05735756461104,657
235,268.2142857142928,594
236,269.3713672264468,566
237,270.5286021010729,541
238,271.68599033817134,571
239,272.84353193774194,503
240,274.00122689978474,521
241,275.1590752242997,527
242,276.31707691128696,487
